"idx_sin","gar_sin","surv_sin","decl_sin","clo_sin","gest_sin","mt_eval","mt_regl","incoh_decl_before_surv","incoh_gest_before_decl","incoh_clo_before_surv","incoh_neg_eval","incoh_neg_regl","delai_declaration_jours","sinistre_cloturé","sinistre_payé"
"S22-0136629","AssBase",2022-08-15,2022-08-15,2023-01-13,2023-01-13,231.8,231.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0137098","AssBase",2022-02-27,2022-03-04,2022-05-03,2022-05-03,230.64,230.64,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1
"S22-0137308","AssBase",2022-04-16,2022-04-19,2022-06-06,2022-06-06,226.98,226.98,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0137326","AssBase",2022-08-10,2022-08-11,2022-08-29,2022-08-29,170.62,170.62,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0137484","AssBase",2022-01-06,2022-01-06,2022-01-17,2022-01-17,252.86,252.86,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0137583","AssBase",2022-08-12,2022-08-12,2022-10-26,2022-10-26,188.8,188.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0137822","AssBase",2022-07-09,2022-07-11,2022-07-11,2022-07-11,160.32,160.32,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0137892","AssBase",2022-12-27,2022-12-27,2023-01-18,2023-01-18,228.87,228.87,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0137929","AssBase",2022-08-20,2022-08-21,2022-09-19,2022-09-19,204.38,204.38,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0137979","AssBase",2022-04-21,2022-04-23,2022-07-07,2022-07-07,168.34,168.34,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0138049","AssBase",2022-10-22,2022-10-22,2022-11-14,2022-11-14,159.42,159.42,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0138162","AssBase",2022-10-25,2022-10-26,2023-06-06,2023-06-06,196.92,196.92,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0138752","AssBase",2022-10-26,2022-10-26,2022-11-09,2022-11-09,187.38,187.38,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0138837","AssBase",2022-11-09,2022-11-09,2023-05-10,2023-05-10,179.9,179.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0139124","AssBase",2022-09-27,2022-09-27,2022-09-27,2022-09-27,212.77,212.77,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0139229","AssBase",2022-12-12,2022-12-15,2023-02-13,2023-02-13,200.75,200.75,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0139902","AssBase",2022-06-16,2022-06-16,2022-08-16,2022-08-16,189.64,189.64,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0139945","AssBase",2022-11-02,2022-11-02,2022-11-23,2022-11-23,257.17,257.17,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0140041","AssBase",2022-02-16,2022-02-18,2022-04-02,2022-04-02,219.73,219.73,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0276995","AssBase",2022-11-05,2022-11-05,2022-11-28,2022-11-28,174.79,174.79,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0277207","AssBase",2022-09-09,2022-09-10,2022-09-27,2022-09-27,189.37,189.37,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0277236","AssBase",2022-10-12,2022-10-20,2022-11-13,2022-11-13,185.75,185.75,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,1
"S22-0277523","AssBase",2022-04-12,2022-04-12,2022-06-11,2022-06-11,272.07,272.07,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0277548","AssBase",2022-05-27,2022-06-04,2022-06-27,2022-06-27,214.46,214.46,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,1
"S22-0277849","AssBase",2022-06-29,2022-06-29,2022-08-08,2022-08-08,215.73,215.73,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0278105","AssBase",2022-04-18,2022-04-18,2022-08-19,2022-08-19,259.03,259.03,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0278235","AssBase",2022-02-11,2022-02-13,2022-06-17,2022-06-17,234.8,234.8,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0278330","AssBase",2022-12-26,2022-12-26,2023-02-27,2023-02-27,238.51,238.51,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0278391","AssBase",2022-02-09,2022-02-23,2022-03-27,2022-03-27,227.46,227.46,FALSE,FALSE,FALSE,FALSE,FALSE,14,1,1
"S22-0278620","AssBase",2022-01-14,2022-01-14,2022-02-19,2022-02-19,226.03,226.03,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0278709","AssBase",2022-12-15,2022-12-20,2023-02-01,2023-02-01,162.73,162.73,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1
"S22-0279053","AssBase",2022-08-16,2022-08-17,2022-09-05,2022-09-05,183.07,183.07,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0279213","AssBase",2022-06-08,2022-06-11,2022-10-01,2022-10-01,251.37,251.37,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0279258","AssBase",2022-04-17,2022-05-02,2022-05-28,2022-05-28,199.56,199.56,FALSE,FALSE,FALSE,FALSE,FALSE,15,1,1
"S22-0279275","AssBase",2022-05-13,2022-05-13,2022-05-22,2022-05-22,179.86,179.86,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0279466","AssBase",2022-10-15,2022-10-16,2022-11-17,2022-11-17,177.38,177.38,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0279508","AssBase",2022-11-25,2022-11-25,2022-12-06,2022-12-06,259.23,259.23,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0279530","AssBase",2022-09-02,2022-09-02,2022-11-16,2022-11-16,255.42,255.42,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0279970","AssBase",2022-07-10,2022-07-11,2022-09-02,2022-09-02,212.02,212.02,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0279989","AssBase",2022-02-25,2022-02-25,2022-09-04,2022-09-04,252.51,252.51,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0280011","AssBase",2022-07-12,2022-07-12,2022-09-07,2022-09-07,215.21,215.21,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0280125","AssBase",2022-09-02,2022-09-02,2022-10-01,2022-10-01,196.86,196.86,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0280244","AssBase",2022-12-21,2022-12-21,2023-02-08,2023-02-08,244.72,244.72,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0280396","AssBase",2022-02-03,2022-02-08,2022-07-27,2022-07-27,195.31,195.31,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1
"S22-0280915","AssBase",2022-08-08,2022-08-09,2022-12-07,2022-12-07,185.96,185.96,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0281284","AssBase",2022-05-09,2022-05-11,2023-03-12,2023-03-12,146.47,146.47,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0281470","AssBase",2022-02-08,2022-02-08,2022-04-19,2022-04-19,206.77,206.77,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0281548","AssBase",2022-04-16,2022-04-17,2022-05-20,2022-05-20,265.61,265.61,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0281600","AssBase",2022-12-15,2022-12-15,2023-01-13,2023-01-13,170.29,170.29,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0281880","AssBase",2022-07-27,2022-07-28,2022-11-13,2022-11-13,180.39,180.39,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0282114","AssBase",2022-05-09,2022-05-11,2022-07-03,2022-07-03,159.41,159.41,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0282213","AssBase",2022-06-06,2022-06-10,2022-08-03,2022-08-03,160.86,160.86,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,1
"S22-0282237","AssBase",2022-07-05,2022-07-06,2022-07-25,2022-07-25,184.75,184.75,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0282255","AssBase",2022-02-03,2022-02-03,2022-02-18,2022-02-18,207.72,207.72,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0282517","AssBase",2022-07-02,2022-07-12,2022-08-20,2022-08-20,270.13,270.13,FALSE,FALSE,FALSE,FALSE,FALSE,10,1,1
"S22-0282762","AssBase",2022-01-21,2022-01-28,2022-12-09,2022-12-09,200.46,200.46,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1
"S22-0282781","AssBase",2022-06-06,2022-06-06,2022-07-01,2022-07-01,179.43,179.43,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0282944","AssBase",2022-04-19,2022-04-21,2022-09-09,2022-09-09,201.88,201.88,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0283046","AssBase",2022-10-25,2022-10-26,2022-12-04,2022-12-04,162.07,162.07,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0283092","AssBase",2022-02-10,2022-02-11,2022-08-30,2022-08-30,174.9,174.9,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0283167","AssBase",2022-07-29,2022-07-29,2023-08-02,2023-08-02,223.42,223.42,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0283207","AssBase",2022-04-16,2022-04-18,2022-06-26,2022-06-26,189.91,189.91,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0283225","AssBase",2022-05-30,2022-06-01,2022-06-17,2022-06-17,221.68,221.68,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0283300","AssBase",2022-08-23,2022-08-24,2022-09-11,2022-09-11,222.98,222.98,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0283335","AssBase",2022-07-22,2022-08-03,2022-09-09,2022-09-09,173.85,173.85,FALSE,FALSE,FALSE,FALSE,FALSE,12,1,1
"S22-0283769","AssBase",2022-03-23,2022-03-26,2022-05-29,2022-05-29,218.5,218.5,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0284333","AssBase",2022-11-28,2022-11-28,2023-01-31,2023-01-31,235.96,235.96,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0284487","AssBase",2022-05-07,2022-05-07,2022-06-01,2022-06-01,5771.4,5771.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0284553","AssBase",2022-02-06,2022-02-24,2022-03-12,2022-03-12,229.97,229.97,FALSE,FALSE,FALSE,FALSE,FALSE,18,1,1
"S22-0284840","AssBase",2022-10-19,2022-10-20,2023-07-13,2023-07-13,212.24,212.24,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0284940","AssBase",2022-08-23,2022-08-23,2022-12-21,2022-12-21,198.45,198.45,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0285350","AssBase",2022-08-31,2022-09-02,2022-12-26,2022-12-26,198.66,198.66,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0285405","AssBase",2022-02-07,2022-02-07,2022-05-27,2022-05-27,208.3,208.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0285427","AssBase",2022-07-29,2022-07-29,2022-08-13,2022-08-13,211.53,211.53,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0285447","AssBase",2022-07-25,2022-07-26,2022-11-19,2022-11-19,196.78,196.78,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0285484","AssBase",2022-08-20,2022-08-20,2022-10-08,2022-10-08,204.02,204.02,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0285526","AssBase",2022-04-07,2022-04-07,2022-04-07,2022-04-07,187.45,187.45,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0285629","AssBase",2022-06-10,2022-06-10,2022-09-28,2022-09-28,180.36,180.36,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0286063","AssBase",2022-03-09,2022-03-10,2022-09-09,2022-09-09,173.99,173.99,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0286328","AssBase",2022-01-25,2022-01-31,2022-03-24,2022-03-24,157.2,157.2,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S22-0286626","AssBase",2022-10-17,2022-10-18,2023-04-13,2023-04-13,181.2,181.2,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0287552","AssBase",2022-03-28,2022-04-13,2022-12-06,2022-12-06,287.57,287.57,FALSE,FALSE,FALSE,FALSE,FALSE,16,1,1
"S22-0287625","AssBase",2022-07-05,2022-07-10,2022-07-30,2022-07-30,153.76,153.76,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1
"S22-0287746","AssBase",2022-07-22,2022-07-23,2022-08-07,2022-08-07,179.63,179.63,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0287868","AssBase",2022-09-21,2022-09-23,2022-10-10,2022-10-10,230.68,230.68,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0288294","AssBase",2022-07-17,2022-07-19,2022-07-30,2022-07-30,200.38,200.38,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0288423","AssBase",2022-01-07,2022-01-08,2022-04-12,2022-04-12,154.72,154.72,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0288977","AssBase",2022-01-10,2022-01-11,2022-05-10,2022-05-10,267.69,267.69,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0289668","AssBase",2022-05-27,2022-05-30,2022-07-14,2022-07-14,271.98,271.98,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0289807","AssBase",2022-08-04,2022-08-22,2022-09-22,2022-09-22,141.55,141.55,FALSE,FALSE,FALSE,FALSE,FALSE,18,1,1
"S22-0290177","AssBase",2022-02-28,2022-02-28,2022-02-28,2022-02-28,191.43,191.43,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0290215","AssBase",2022-12-05,2022-12-06,2023-01-23,2023-01-23,240.61,240.61,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0290453","AssBase",2022-09-09,2022-09-10,2022-10-30,2022-10-30,279.19,279.19,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0290474","AssBase",2022-12-15,2022-12-17,2023-02-01,2023-02-01,225.35,225.35,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0290635","AssBase",2022-10-06,2022-10-07,2022-10-07,2022-10-07,213.1,213.1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0290762","AssBase",2022-10-05,2022-10-05,2022-10-30,2022-10-30,270.93,270.93,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0290850","AssBase",2022-09-29,2022-10-01,2022-10-27,2022-10-27,216.88,216.88,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0290938","AssBase",2022-01-28,2022-01-28,2022-04-15,2022-04-15,245.92,245.92,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0291341","Ass0km",2018-09-17,2018-09-18,2018-10-12,2018-10-12,251.58,251.58,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0291395","AssBase",2022-10-10,2022-10-10,2022-11-10,2022-11-10,224.52,224.52,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0291461","AssBase",2022-08-10,2022-08-10,2022-08-10,2022-08-10,171.2,171.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0291479","AssBase",2022-02-13,2022-02-22,2022-03-20,2022-03-20,210.32,210.32,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,1
"S22-0291894","AssBase",2022-08-12,2022-08-12,2022-08-12,2022-08-12,215.81,215.81,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0292015","AssBase",2022-10-29,2022-10-31,2022-12-02,2022-12-02,234.14,234.14,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0292491","AssBase",2022-05-22,2022-05-22,2022-06-05,2022-06-05,218.41,218.41,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0292905","AssBase",2022-12-01,2022-12-01,2022-12-01,2022-12-01,205.91,205.91,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0292961","AssBase",2022-05-24,2022-05-24,2022-05-24,2022-05-24,161.77,161.77,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0293002","AssBase",2022-01-13,2022-01-16,2022-09-28,2022-09-28,210.52,210.52,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0293028","AssBase",2022-12-27,2022-12-27,2023-01-21,2023-01-21,170.37,170.37,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0293439","AssBase",2022-12-03,2022-12-06,2022-12-18,2022-12-18,259.97,259.97,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0293542","AssBase",2022-07-23,2022-07-25,2022-08-01,2022-08-01,297.32,297.32,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0293699","AssBase",2022-05-10,2022-05-10,2022-06-04,2022-06-04,186.03,186.03,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0293718","AssBase",2022-02-19,2022-02-20,2022-05-10,2022-05-10,204.09,204.09,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0293735","AssBase",2022-11-25,2022-11-27,2022-11-27,2022-11-27,217.5,217.5,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0293830","AssBase",2022-05-06,2022-05-15,2022-07-28,2022-07-28,203.66,203.66,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,1
"S22-0294003","AssBase",2022-06-03,2022-06-04,2022-07-08,2022-07-08,213.88,213.88,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0294266","AssBase",2022-02-11,2022-02-13,2022-08-17,2022-08-17,165.09,165.09,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0294388","AssBase",2022-09-04,2022-09-21,2022-09-30,2022-09-30,241.38,241.38,FALSE,FALSE,FALSE,FALSE,FALSE,17,1,1
"S22-0294598","AssBase",2022-01-11,2022-01-11,2022-01-28,2022-01-28,159.01,159.01,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0294683","AssBase",2022-09-20,2022-09-21,2022-10-24,2022-10-24,234.36,234.36,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0294706","AssBase",2022-07-09,2022-07-16,2022-11-25,2022-11-25,5847.93,5847.93,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1
"S22-0294819","AssBase",2022-12-21,2022-12-21,2022-12-28,2022-12-28,186.04,186.04,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0294860","AssBase",2022-03-21,2022-03-23,2022-08-24,2022-08-24,199.28,199.28,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0296103","AssBase",2022-10-10,2022-10-11,2022-11-11,2022-11-11,173.39,173.39,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0296247","AssBase",2022-01-01,2022-01-04,2022-01-19,2022-01-19,205.93,205.93,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0296261","AssBase",2022-09-13,2022-09-14,2023-02-16,2023-02-16,172.6,172.6,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0296304","AssBase",2022-09-06,2022-09-10,2022-10-08,2022-10-08,238.15,238.15,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,1
"S22-0296344","AssBase",2022-11-26,2022-11-30,2022-12-08,2022-12-08,187.88,187.88,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,1
"S22-0296512","AssBase",2022-10-20,2022-11-02,2023-03-01,2023-03-01,241.65,241.65,FALSE,FALSE,FALSE,FALSE,FALSE,13,1,1
"S22-0296551","AssBase",2022-12-12,2022-12-14,2022-12-14,2022-12-14,185.76,185.76,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0296724","AssBase",2022-08-10,2022-08-10,2022-08-25,2022-08-25,166.5,166.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0296893","AssBase",2022-06-27,2022-06-28,2022-08-09,2022-08-09,232.3,232.3,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0297227","AssBase",2022-10-11,2022-10-11,2023-02-06,2023-02-06,5881.93,5881.93,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0297667","AssBase",2022-08-17,2022-08-17,2022-09-24,2022-09-24,182.64,182.64,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0297795","AssBase",2022-02-17,2022-02-19,2022-04-05,2022-04-05,210.04,210.04,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0298142","AssBase",2022-03-03,2022-03-04,2022-11-11,2022-11-11,221.44,221.44,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0298289","AssBase",2022-12-07,2022-12-09,2023-02-25,2023-02-25,196.69,196.69,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0299268","AssBase",2022-10-27,2022-10-27,2022-11-10,2022-11-10,206.1,206.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0299443","AssBase",2022-01-27,2022-01-30,2022-02-27,2022-02-27,239.3,239.3,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0299492","AssBase",2022-05-14,2022-05-14,2022-06-01,2022-06-01,210.96,210.96,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0299549","AssBase",2022-12-19,2022-12-21,2023-01-04,2023-01-04,135.67,135.67,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0299647","AssBase",2022-12-02,2022-12-04,2023-03-09,2023-03-09,193.94,193.94,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0299704","AssBase",2022-02-25,2022-02-25,2022-05-10,2022-05-10,197.95,197.95,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0299755","AssBase",2022-08-01,2022-08-01,2022-08-01,2022-08-01,232.26,232.26,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0300126","AssBase",2022-12-20,2022-12-22,2023-01-13,2023-01-13,171.22,171.22,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0300170","AssBase",2022-07-24,2022-07-24,2022-07-24,2022-07-24,216.93,216.93,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0300208","AssBase",2022-10-25,2022-10-25,2023-01-17,2023-01-17,242.18,242.18,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0300710","AssBase",2022-09-14,2022-09-14,2022-12-14,2022-12-14,136.07,136.07,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0300830","AssBase",2022-08-15,2022-08-17,2022-08-17,2022-08-17,5784.97,5784.97,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0300936","AssBase",2022-08-14,2022-08-14,2022-10-16,2022-10-16,172.82,172.82,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0300951","AssBase",2022-09-26,2022-10-06,2022-12-03,2022-12-03,221.69,221.69,FALSE,FALSE,FALSE,FALSE,FALSE,10,1,1
"S22-0301029","AssBase",2022-12-15,2022-12-16,2023-01-17,2023-01-17,206.89,206.89,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0301214","AssBase",2022-05-16,2022-05-16,2022-06-30,2022-06-30,232.11,232.11,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0301293","AssBase",2022-01-01,2022-01-02,2022-01-02,2022-01-02,194.49,194.49,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0301506","AssBase",2022-03-05,2022-03-05,2022-03-27,2022-03-27,176.27,176.27,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0301831","AssBase",2022-03-08,2022-03-09,2022-06-18,2022-06-18,160.38,160.38,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0301937","AssBase",2022-09-01,2022-09-02,2022-09-25,2022-09-25,243.41,243.41,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0302297","AssBase",2022-06-09,2022-06-14,2022-10-05,2022-10-05,184.35,184.35,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1
"S22-0302407","AssBase",2022-08-31,2022-08-31,2022-08-31,2022-08-31,218.36,218.36,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0302489","Ass0km",2022-12-03,2022-12-03,2023-07-11,2023-07-11,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0
"S22-0302520","AssBase",2022-10-25,2022-10-26,2023-01-19,2023-01-19,255.11,255.11,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0302921","AssBase",2022-06-09,2022-06-11,2022-10-17,2022-10-17,225.95,225.95,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0303317","AssBase",2022-10-15,2022-10-15,2022-12-19,2022-12-19,207.34,207.34,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0303490","AssBase",2022-09-30,2022-10-03,2022-10-03,2022-10-03,241.68,241.68,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0303763","AssBase",2022-10-05,2022-10-05,2022-10-28,2022-10-28,217.76,217.76,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1
"S22-0303907","AssBase",2022-11-02,2022-11-04,2022-12-08,2022-12-08,162.77,162.77,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0304228","AssBase",2022-10-13,2022-10-19,2022-11-10,2022-11-10,200.61,200.61,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S22-0304335","AssBase",2022-05-22,2022-05-24,2022-05-24,2022-05-24,175.18,175.18,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1
"S22-0304590","AssBase",2022-11-06,2022-11-07,2022-12-02,2022-12-02,185.69,185.69,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0304892","AssBase",2022-07-26,2022-08-01,2022-09-08,2022-09-08,191.05,191.05,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,1
"S22-0304969","AssBase",2022-09-16,2022-09-19,2023-01-22,2023-01-22,188.41,188.41,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1
"S22-0305020","AssBase",2022-07-08,2022-07-09,2022-07-09,2022-07-09,191.97,191.97,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
"S22-0305039","AssBase",2022-05-06,2022-05-10,2022-05-29,2022-05-29,214.69,214.69,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,1
